TGL,Airline,delay,delay_normalized
2022-11-11,,55.0,0.4474169741697417
2022-11-11,,141.0,0.5267527675276753
2022-11-11,Lion Air,13.0,0.4086715867158672
2022-11-11,Batik Air,19.0,0.4142066420664206
2022-11-11,,53.0,0.4455719557195572
2022-11-11,Garuda Indonesia,12.0,0.4077490774907749
2022-11-11,Lion Air,9.0,0.4049815498154981
2022-11-11,Sriwijaya Air,102.0,0.4907749077490775
2022-11-11,Batik Air,28.0,0.4225092250922509
2022-11-11,Citilink,23.0,0.4178966789667896
2022-11-11,My Indo Airlines,142.0,0.5276752767527675
2022-11-11,Lion Air,6.0,0.4022140221402214
2022-11-12,Lion Air,9.0,0.4049815498154981
2022-11-12,Citilink,17.0,0.4123616236162362
2022-11-12,,54.0,0.4464944649446494
2022-11-12,Batik Air,26.0,0.4206642066420664
2022-11-12,,19.0,0.4142066420664206
2022-11-12,Lion Air,22.0,0.4169741697416974
2022-11-12,,33.0,0.4271217712177121
2022-11-12,My Indo Airlines,160.0,0.544280442804428
2022-11-12,Citilink,37.0,0.4308118081180812
2022-11-12,Wings Air,14.0,0.4095940959409594
2022-11-12,Lion Air,5.0,0.4012915129151291
2022-11-12,Batik Air,18.0,0.4132841328413284
2022-11-12,Garuda Indonesia,16.0,0.4114391143911439
2022-11-12,Lion Air,11.0,0.4068265682656826
2022-11-12,Batik Air,14.0,0.4095940959409594
2022-11-12,Lion Air,5.0,0.4012915129151291
2022-11-12,Wings Air,8.0,0.4040590405904059
2022-11-12,Batik Air,6.0,0.4022140221402214
2022-11-13,Lion Air,4.0,0.4003690036900369
2022-11-13,Garuda Indonesia,5.0,0.4012915129151291
2022-11-13,Citilink,17.0,0.4123616236162362
2022-11-13,Batik Air,9.0,0.4049815498154981
2022-11-13,,29.0,0.4234317343173431
2022-11-13,Lion Air,18.0,0.4132841328413284
2022-11-13,My Indo Airlines,26.0,0.4206642066420664
2022-11-13,,103.0,0.4916974169741697
2022-11-13,Garuda Indonesia,13.0,0.4086715867158672
2022-11-13,Batik Air,36.0,0.4298892988929889
2022-11-13,Citilink,29.0,0.4234317343173431
2022-11-13,Lion Air,2.0,0.3985239852398524
2022-11-13,NamAir,27.0,0.4215867158671587
2022-11-13,,12.0,0.4077490774907749
2022-11-13,,12.0,0.4077490774907749
2022-11-13,Batik Air,4.0,0.4003690036900369
2022-11-14,Batik Air,3.0,0.3994464944649446
2022-11-14,Batik Air,28.0,0.4225092250922509
2022-11-14,Lion Air,88.0,0.477859778597786
2022-11-14,Citilink,36.0,0.4298892988929889
2022-11-14,Sriwijaya Air,29.0,0.4234317343173431
2022-11-14,Lion Air,16.0,0.4114391143911439
2022-11-14,Garuda Indonesia,7.0,0.4031365313653136
2022-11-14,,7.0,0.4031365313653136
2022-11-14,Lion Air,12.0,0.4077490774907749
2022-11-14,Garuda Indonesia,9.0,0.4049815498154981
2022-11-14,NamAir,6.0,0.4022140221402214
2022-11-14,Batik Air,25.0,0.4197416974169741
2022-11-14,Batik Air,12.0,0.4077490774907749
2022-11-14,Citilink,27.0,0.4215867158671587
2022-11-14,Batik Air,17.0,0.4123616236162362
2022-11-14,,21.0,0.4160516605166052
2022-11-14,Lion Air,4.0,0.4003690036900369
2022-11-15,Batik Air,8.0,0.4040590405904059
2022-11-15,Citilink,17.0,0.4123616236162362
2022-11-15,Batik Air,28.0,0.4225092250922509
2022-11-15,,9.0,0.4049815498154981
2022-11-15,Batik Air,21.0,0.4160516605166052
2022-11-15,,4.0,0.4003690036900369
2022-11-15,Citilink,14.0,0.4095940959409594
2022-11-15,Garuda Indonesia,10.0,0.4059040590405904
2022-11-15,Wings Air,2.0,0.3985239852398524
2022-11-15,,8.0,0.4040590405904059
2022-11-15,Batik Air,6.0,0.4022140221402214
2022-11-15,Batik Air,31.0,0.4252767527675277
2022-11-15,Wings Air,14.0,0.4095940959409594
2022-11-15,Lion Air,10.0,0.4059040590405904
2022-11-16,Citilink,64.0,0.4557195571955719
2022-11-16,Lion Air,7.0,0.4031365313653136
2022-11-16,,42.0,0.4354243542435424
2022-11-16,Batik Air,131.0,0.5175276752767528
2022-11-16,,7.0,0.4031365313653136
2022-11-16,Batik Air,35.0,0.4289667896678967
2022-11-16,Citilink,13.0,0.4086715867158672
2022-11-16,Batik Air,12.0,0.4077490774907749
2022-11-16,,40.0,0.4335793357933579
2022-11-16,Lion Air,36.0,0.4298892988929889
2022-11-16,Batik Air,24.0,0.4188191881918819
2022-11-16,Garuda Indonesia,19.0,0.4142066420664206
2022-11-16,NamAir,18.0,0.4132841328413284
2022-11-16,Wings Air,77.0,0.4677121771217712
2022-11-16,Lion Air,12.0,0.4077490774907749
2022-11-16,My Indo Airlines,1.0,0.3976014760147601
2022-11-16,Batik Air,5.0,0.4012915129151291
2022-11-16,Sriwijaya Air,11.0,0.4068265682656826
2022-11-16,Batik Air,8.0,0.4040590405904059
2022-11-17,Wings Air,4.0,0.4003690036900369
2022-11-17,Batik Air,53.0,0.4455719557195572
2022-11-17,Batik Air,3.0,0.3994464944649446
2022-11-17,,13.0,0.4086715867158672
2022-11-17,,28.0,0.4225092250922509
2022-11-17,Citilink,16.0,0.4114391143911439
2022-11-17,Batik Air,23.0,0.4178966789667896
2022-11-17,,10.0,0.4059040590405904
2022-11-17,,122.0,0.5092250922509225
2022-11-17,Lion Air,22.0,0.4169741697416974
2022-11-17,Batik Air,16.0,0.4114391143911439
2022-11-17,NamAir,16.0,0.4114391143911439
2022-11-17,Lion Air,2.0,0.3985239852398524
2022-11-17,Lion Air,15.0,0.4105166051660516
2022-11-17,My Indo Airlines,171.0,0.5544280442804428
2022-11-17,Garuda Indonesia,4.0,0.4003690036900369
2022-11-17,Batik Air,3.0,0.3994464944649446
2022-11-17,Citilink,39.0,0.4326568265682657
2022-11-17,Batik Air,39.0,0.4326568265682657
2022-11-17,Garuda Indonesia,10.0,0.4059040590405904
2022-11-17,,47.0,0.4400369003690036
2022-11-18,Lion Air,5.0,0.4012915129151291
2022-11-18,Batik Air,22.0,0.4169741697416974
2022-11-18,Citilink,10.0,0.4059040590405904
2022-11-18,Lion Air,314.0,0.6863468634686347
2022-11-18,Garuda Indonesia,17.0,0.4123616236162362
2022-11-18,,180.0,0.5627306273062731
2022-11-18,Batik Air,40.0,0.4335793357933579
2022-11-18,,39.0,0.4326568265682657
2022-11-18,Citilink,20.0,0.4151291512915129
2022-11-18,Batik Air,22.0,0.4169741697416974
2022-11-18,Sriwijaya Air,202.0,0.5830258302583026
2022-11-18,Wings Air,43.0,0.4363468634686346
2022-11-18,Batik Air,46.0,0.4391143911439114
2022-11-18,Batik Air,10.0,0.4059040590405904
2022-11-18,My Indo Airlines,212.0,0.5922509225092251
2022-11-18,Wings Air,5.0,0.4012915129151291
2022-11-18,,110.0,0.4981549815498155
2022-11-18,Lion Air,146.0,0.5313653136531366
2022-11-18,Batik Air,14.0,0.4095940959409594
2022-11-18,Lion Air,24.0,0.4188191881918819
2022-11-18,Garuda Indonesia,8.0,0.4040590405904059
2022-11-19,Citilink,65.0,0.4566420664206642
2022-11-19,Lion Air,40.0,0.4335793357933579
2022-11-19,,15.0,0.4105166051660516
2022-11-19,Batik Air,24.0,0.4188191881918819
2022-11-19,,8.0,0.4040590405904059
2022-11-19,Lion Air,12.0,0.4077490774907749
2022-11-19,,27.0,0.4215867158671587
2022-11-19,Batik Air,19.0,0.4142066420664206
2022-11-19,Batik Air,5.0,0.4012915129151291
2022-11-19,Citilink,21.0,0.4160516605166052
2022-11-19,Lion Air,5.0,0.4012915129151291
2022-11-19,Garuda Indonesia,7.0,0.4031365313653136
2022-11-19,Wings Air,21.0,0.4160516605166052
2022-11-19,Wings Air,22.0,0.4169741697416974
2022-11-19,Batik Air,8.0,0.4040590405904059
2022-11-19,My Indo Airlines,140.0,0.525830258302583
2022-11-19,Batik Air,26.0,0.4206642066420664
2022-11-19,Wings Air,25.0,0.4197416974169741
2022-11-20,,25.0,0.4197416974169741
2022-11-20,Citilink,28.0,0.4225092250922509
2022-11-20,Batik Air,46.0,0.4391143911439114
2022-11-20,Batik Air,13.0,0.4086715867158672
2022-11-20,Lion Air,6.0,0.4022140221402214
2022-11-20,NamAir,22.0,0.4169741697416974
2022-11-20,Wings Air,5.0,0.4012915129151291
2022-11-20,Lion Air,4.0,0.4003690036900369
2022-11-20,,38.0,0.4317343173431734
2022-11-20,Batik Air,154.0,0.5387453874538746
2022-11-20,Lion Air,21.0,0.4160516605166052
2022-11-20,Batik Air,65.0,0.4566420664206642
2022-11-20,Citilink,91.0,0.4806273062730627
2022-11-20,Lion Air,77.0,0.4677121771217712
2022-11-20,Garuda Indonesia,39.0,0.4326568265682657
2022-11-21,Batik Air,70.0,0.4612546125461255
2022-11-21,,54.0,0.4464944649446494
2022-11-21,NamAir,10.0,0.4059040590405904
2022-11-21,Lion Air,9.0,0.4049815498154981
2022-11-21,Garuda Indonesia,3.0,0.3994464944649446
2022-11-21,Lion Air,13.0,0.4086715867158672
2022-11-21,Batik Air,3.0,0.3994464944649446
2022-11-21,Batik Air,25.0,0.4197416974169741
2022-11-21,Batik Air,66.0,0.4575645756457565
2022-11-21,Citilink,19.0,0.4142066420664206
2022-11-21,Lion Air,3.0,0.3994464944649446
2022-11-21,Sriwijaya Air,40.0,0.4335793357933579
2022-11-21,Lion Air,18.0,0.4132841328413284
2022-11-21,Garuda Indonesia,9.0,0.4049815498154981
2022-11-21,,13.0,0.4086715867158672
2022-11-21,Batik Air,18.0,0.4132841328413284
2022-11-21,Lion Air,15.0,0.4105166051660516
2022-11-21,,54.0,0.4464944649446494
2022-11-21,Batik Air,55.0,0.4474169741697417
2022-11-21,Citilink,37.0,0.4308118081180812
2022-11-22,Batik Air,67.0,0.4584870848708487
2022-11-22,Citilink,60.0,0.4520295202952029
2022-11-22,Lion Air,2.0,0.3985239852398524
2022-11-22,,23.0,0.4178966789667896
2022-11-22,Batik Air,5.0,0.4012915129151291
2022-11-22,Batik Air,5.0,0.4012915129151291
2022-11-22,Citilink,61.0,0.4529520295202952
2022-11-22,Batik Air,7.0,0.4031365313653136
2022-11-22,Batik Air,27.0,0.4215867158671587
2022-11-22,Garuda Indonesia,38.0,0.4317343173431734
2022-11-22,NamAir,51.0,0.4437269372693727
2022-11-22,Lion Air,8.0,0.4040590405904059
2022-11-22,My Indo Airlines,10.0,0.4059040590405904
2022-11-22,Batik Air,5.0,0.4012915129151291
2022-11-22,Lion Air,5.0,0.4012915129151291
2022-11-23,Lion Air,36.0,0.4298892988929889
2022-11-23,,16.0,0.4114391143911439
2022-11-23,Wings Air,8.0,0.4040590405904059
2022-11-23,Sriwijaya Air,23.0,0.4178966789667896
2022-11-23,Citilink,74.0,0.4649446494464944
2022-11-23,Batik Air,31.0,0.4252767527675277
2022-11-23,,31.0,0.4252767527675277
2022-11-23,Batik Air,24.0,0.4188191881918819
2022-11-23,Citilink,75.0,0.4658671586715867
2022-11-23,Batik Air,4.0,0.4003690036900369
2022-11-23,Wings Air,27.0,0.4215867158671587
2022-11-23,Lion Air,2.0,0.3985239852398524
2022-11-23,Batik Air,35.0,0.4289667896678967
2022-11-23,Garuda Indonesia,19.0,0.4142066420664206
2022-11-23,Sriwijaya Air,31.0,0.4252767527675277
2022-11-23,Wings Air,10.0,0.4059040590405904
2022-11-23,My Indo Airlines,166.0,0.5498154981549815
2022-11-23,Batik Air,2.0,0.3985239852398524
2022-11-23,Lion Air,4.0,0.4003690036900369
2022-11-23,Batik Air,14.0,0.4095940959409594
2022-11-23,Lion Air,4.0,0.4003690036900369
2022-11-24,,24.0,0.4188191881918819
2022-11-24,Wings Air,17.0,0.4123616236162362
2022-11-24,Batik Air,6.0,0.4022140221402214
2022-11-24,Garuda Indonesia,7.0,0.4031365313653136
2022-11-24,My Indo Airlines,15.0,0.4105166051660516
2022-11-24,Lion Air,1.0,0.3976014760147601
2022-11-24,Wings Air,6.0,0.4022140221402214
2022-11-24,NamAir,2.0,0.3985239852398524
2022-11-24,Batik Air,8.0,0.4040590405904059
2022-11-24,Lion Air,9.0,0.4049815498154981
2022-11-24,Wings Air,3.0,0.3994464944649446
2022-11-24,Batik Air,80.0,0.470479704797048
2022-11-24,Citilink,22.0,0.4169741697416974
2022-11-24,Batik Air,10.0,0.4059040590405904
2022-11-24,Lion Air,1.0,0.3976014760147601
2022-11-24,,8.0,0.4040590405904059
2022-11-24,Garuda Indonesia,15.0,0.4105166051660516
2022-11-24,Garuda Indonesia,44.0,0.4372693726937269
2022-11-24,Lion Air,10.0,0.4059040590405904
2022-11-24,Citilink,55.0,0.4474169741697417
2022-11-24,Batik Air,1.0,0.3976014760147601
2022-11-24,Batik Air,104.0,0.492619926199262
2022-11-25,,44.0,0.4372693726937269
2022-11-25,,48.0,0.4409594095940959
2022-11-25,Batik Air,18.0,0.4132841328413284
2022-11-25,Citilink,21.0,0.4160516605166052
2022-11-25,Lion Air,81.0,0.4714022140221402
2022-11-25,Sriwijaya Air,27.0,0.4215867158671587
2022-11-25,Citilink,60.0,0.4520295202952029
2022-11-25,Batik Air,25.0,0.4197416974169741
2022-11-25,Garuda Indonesia,12.0,0.4077490774907749
2022-11-25,Batik Air,11.0,0.4068265682656826
2022-11-25,Wings Air,16.0,0.4114391143911439
2022-11-25,Garuda Indonesia,21.0,0.4160516605166052
2022-11-25,Batik Air,27.0,0.4215867158671587
2022-11-25,Batik Air,20.0,0.4151291512915129
2022-11-25,NamAir,57.0,0.4492619926199262
2022-11-25,Lion Air,51.0,0.4437269372693727
2022-11-25,My Indo Airlines,168.0,0.551660516605166
2022-11-25,Batik Air,5.0,0.4012915129151291
2022-11-25,Wings Air,1.0,0.3976014760147601
2022-11-25,Lion Air,8.0,0.4040590405904059
2022-11-25,,94.0,0.4833948339483395
2022-11-26,Batik Air,11.0,0.4068265682656826
2022-11-26,Lion Air,3.0,0.3994464944649446
2022-11-26,Lion Air,87.0,0.4769372693726937
2022-11-26,,8.0,0.4040590405904059
2022-11-26,Citilink,87.0,0.4769372693726937
2022-11-26,,17.0,0.4123616236162362
2022-11-26,Lion Air,75.0,0.4658671586715867
2022-11-26,Citilink,137.0,0.5230627306273062
2022-11-26,Batik Air,39.0,0.4326568265682657
2022-11-26,Batik Air,24.0,0.4188191881918819
2022-11-26,Wings Air,12.0,0.4077490774907749
2022-11-26,Lion Air,4.0,0.4003690036900369
2022-11-26,Batik Air,3.0,0.3994464944649446
2022-11-26,Garuda Indonesia,13.0,0.4086715867158672
2022-11-26,Lion Air,63.0,0.4547970479704797
2022-11-26,Batik Air,8.0,0.4040590405904059
2022-11-26,Batik Air,19.0,0.4142066420664206
2022-11-27,Batik Air,17.0,0.4123616236162362
2022-11-27,Lion Air,22.0,0.4169741697416974
2022-11-27,Garuda Indonesia,24.0,0.4188191881918819
2022-11-27,,56.0,0.4483394833948339
2022-11-27,Lion Air,17.0,0.4123616236162362
2022-11-27,Batik Air,4.0,0.4003690036900369
2022-11-27,Garuda Indonesia,20.0,0.4151291512915129
2022-11-27,Wings Air,10.0,0.4059040590405904
2022-11-27,Citilink,52.0,0.4446494464944649
2022-11-27,NamAir,88.0,0.477859778597786
2022-11-27,,2.0,0.3985239852398524
2022-11-27,Batik Air,12.0,0.4077490774907749
2022-11-27,Citilink,38.0,0.4317343173431734
2022-11-27,Batik Air,18.0,0.4132841328413284
2022-11-27,Lion Air,17.0,0.4123616236162362
2022-11-27,,25.0,0.4197416974169741
2022-11-27,Batik Air,24.0,0.4188191881918819
2022-11-27,My Indo Airlines,81.0,0.4714022140221402
2022-11-27,Batik Air,12.0,0.4077490774907749
2022-11-28,Citilink,12.0,0.4077490774907749
2022-11-28,Batik Air,4.0,0.4003690036900369
2022-11-28,Garuda Indonesia,10.0,0.4059040590405904
2022-11-28,Lion Air,17.0,0.4123616236162362
2022-11-28,Lion Air,13.0,0.4086715867158672
2022-11-28,Wings Air,4.0,0.4003690036900369
2022-11-28,Batik Air,3.0,0.3994464944649446
2022-11-28,Batik Air,13.0,0.4086715867158672
2022-11-28,,4.0,0.4003690036900369
2022-11-28,Citilink,58.0,0.4501845018450184
2022-11-28,Sriwijaya Air,12.0,0.4077490774907749
2022-11-28,Lion Air,71.0,0.4621771217712177
2022-11-28,Garuda Indonesia,19.0,0.4142066420664206
2022-11-28,Batik Air,11.0,0.4068265682656826
2022-11-28,,13.0,0.4086715867158672
2022-11-29,,3.0,0.3994464944649446
2022-11-29,Batik Air,4.0,0.4003690036900369
2022-11-29,,10.0,0.4059040590405904
2022-11-29,Citilink,88.0,0.477859778597786
2022-11-29,Batik Air,19.0,0.4142066420664206
2022-11-29,Citilink,38.0,0.4317343173431734
2022-11-29,,25.0,0.4197416974169741
2022-11-29,Garuda Indonesia,16.0,0.4114391143911439
2022-11-29,,19.0,0.4142066420664206
2022-11-29,NamAir,4.0,0.4003690036900369
2022-11-29,,18.0,0.4132841328413284
2022-11-29,Lion Air,10.0,0.4059040590405904
2022-11-29,My Indo Airlines,3.0,0.3994464944649446
2022-11-29,Wings Air,3.0,0.3994464944649446
2022-11-29,Batik Air,7.0,0.4031365313653136
2022-11-29,Batik Air,7.0,0.4031365313653136
2022-11-30,Sriwijaya Air,29.0,0.4234317343173431
2022-11-30,Lion Air,53.0,0.4455719557195572
2022-11-30,,54.0,0.4464944649446494
2022-11-30,Batik Air,62.0,0.4538745387453874
2022-11-30,,27.0,0.4215867158671587
2022-11-30,Wings Air,16.0,0.4114391143911439
2022-11-30,Lion Air,38.0,0.4317343173431734
2022-11-30,Batik Air,18.0,0.4132841328413284
2022-11-30,,14.0,0.4095940959409594
2022-11-30,Garuda Indonesia,7.0,0.4031365313653136
2022-11-30,NamAir,32.0,0.4261992619926199
2022-11-30,Batik Air,5.0,0.4012915129151291
2022-11-30,Lion Air,15.0,0.4105166051660516
2022-11-30,Batik Air,15.0,0.4105166051660516
2022-11-30,Citilink,56.0,0.4483394833948339
2022-11-30,Citilink,102.0,0.4907749077490775
2022-11-30,Batik Air,19.0,0.4142066420664206
2022-12-01,Citilink,9.0,0.4049815498154981
2022-12-01,Batik Air,15.0,0.4105166051660516
2022-12-01,Garuda Indonesia,8.0,0.4040590405904059
2022-12-01,Batik Air,7.0,0.4031365313653136
2022-12-01,Lion Air,2.0,0.3985239852398524
2022-12-01,Lion Air,41.0,0.4345018450184502
2022-12-01,Garuda Indonesia,21.0,0.4160516605166052
2022-12-01,,19.0,0.4142066420664206
2022-12-01,Batik Air,23.0,0.4178966789667896
2022-12-01,NamAir,5.0,0.4012915129151291
2022-12-01,Wings Air,2.0,0.3985239852398524
2022-12-01,Batik Air,6.0,0.4022140221402214
2022-12-01,,28.0,0.4225092250922509
2022-12-01,Citilink,37.0,0.4308118081180812
2022-12-01,Batik Air,7.0,0.4031365313653136
2022-12-01,Batik Air,13.0,0.4086715867158672
2022-12-01,Citilink,94.0,0.4833948339483395
2022-12-02,Lion Air,10.0,0.4059040590405904
2022-12-02,Garuda Indonesia,20.0,0.4151291512915129
2022-12-02,,9.0,0.4049815498154981
2022-12-02,Batik Air,109.0,0.4972324723247232
2022-12-02,Batik Air,83.0,0.4732472324723247
2022-12-02,,22.0,0.4169741697416974
2022-12-02,Citilink,15.0,0.4105166051660516
2022-12-02,Batik Air,7.0,0.4031365313653136
2022-12-02,Wings Air,44.0,0.4372693726937269
2022-12-02,Citilink,23.0,0.4178966789667896
2022-12-02,Batik Air,10.0,0.4059040590405904
2022-12-02,NamAir,41.0,0.4345018450184502
2022-12-02,Citilink,9.0,0.4049815498154981
2022-12-02,My Indo Airlines,189.0,0.5710332103321033
2022-12-02,Batik Air,61.0,0.4529520295202952
2022-12-02,Lion Air,4.0,0.4003690036900369
2022-12-02,Batik Air,89.0,0.4787822878228782
2022-12-02,Sriwijaya Air,56.0,0.4483394833948339
2022-12-02,Lion Air,3.0,0.3994464944649446
2022-12-02,Garuda Indonesia,19.0,0.4142066420664206
2022-12-02,Citilink,31.0,0.4252767527675277
2022-12-03,Batik Air,44.0,0.4372693726937269
2022-12-03,Lion Air,18.0,0.4132841328413284
2022-12-03,Garuda Indonesia,21.0,0.4160516605166052
2022-12-03,,10.0,0.4059040590405904
2022-12-03,My Indo Airlines,34.0,0.4280442804428044
2022-12-03,,41.0,0.4345018450184502
2022-12-03,Lion Air,7.0,0.4031365313653136
2022-12-03,,67.0,0.4584870848708487
2022-12-03,Citilink,40.0,0.4335793357933579
2022-12-03,Batik Air,20.0,0.4151291512915129
2022-12-03,Lion Air,23.0,0.4178966789667896
2022-12-03,Wings Air,15.0,0.4105166051660516
2022-12-03,,8.0,0.4040590405904059
2022-12-03,Citilink,29.0,0.4234317343173431
2022-12-03,,202.0,0.5830258302583026
2022-12-03,Batik Air,9.0,0.4049815498154981
2022-12-03,Wings Air,1.0,0.3976014760147601
2022-12-03,Lion Air,4.0,0.4003690036900369
2022-12-03,Citilink,22.0,0.4169741697416974
2022-12-03,Batik Air,4.0,0.4003690036900369
2022-12-04,Batik Air,22.0,0.4169741697416974
2022-12-04,Batik Air,5.0,0.4012915129151291
2022-12-04,Citilink,73.0,0.4640221402214022
2022-12-04,,33.0,0.4271217712177121
2022-12-04,,16.0,0.4114391143911439
2022-12-04,Batik Air,13.0,0.4086715867158672
2022-12-04,Citilink,27.0,0.4215867158671587
2022-12-04,Garuda Indonesia,21.0,0.4160516605166052
2022-12-04,Batik Air,1.0,0.3976014760147601
2022-12-04,Lion Air,4.0,0.4003690036900369
2022-12-04,Garuda Indonesia,10.0,0.4059040590405904
2022-12-04,Citilink,5.0,0.4012915129151291
2022-12-04,Lion Air,6.0,0.4022140221402214
2022-12-04,My Indo Airlines,90.0,0.4797047970479705
2022-12-04,Citilink,1.0,0.3976014760147601
2022-12-04,NamAir,13.0,0.4086715867158672
2022-12-05,Sriwijaya Air,126.0,0.5129151291512916
2022-12-05,Batik Air,19.0,0.4142066420664206
2022-12-05,Lion Air,10.0,0.4059040590405904
2022-12-05,Garuda Indonesia,9.0,0.4049815498154981
2022-12-05,,20.0,0.4151291512915129
2022-12-05,,5.0,0.4012915129151291
2022-12-05,Citilink,11.0,0.4068265682656826
2022-12-05,Lion Air,17.0,0.4123616236162362
2022-12-05,Batik Air,29.0,0.4234317343173431
2022-12-05,NamAir,2.0,0.3985239852398524
2022-12-05,Garuda Indonesia,6.0,0.4022140221402214
2022-12-05,Batik Air,7.0,0.4031365313653136
2022-12-05,Citilink,47.0,0.4400369003690036
2022-12-05,Batik Air,28.0,0.4225092250922509
2022-12-05,Batik Air,1.0,0.3976014760147601
2022-12-05,Lion Air,4.0,0.4003690036900369
2022-12-06,NamAir,35.0,0.4289667896678967
2022-12-06,Garuda Indonesia,11.0,0.4068265682656826
2022-12-06,Lion Air,12.0,0.4077490774907749
2022-12-06,Citilink,42.0,0.4354243542435424
2022-12-06,Batik Air,1.0,0.3976014760147601
2022-12-06,Batik Air,9.0,0.4049815498154981
2022-12-06,My Indo Airlines,31.0,0.4252767527675277
2022-12-06,Batik Air,5.0,0.4012915129151291
2022-12-06,Batik Air,40.0,0.4335793357933579
2022-12-06,,12.0,0.4077490774907749
2022-12-06,,3.0,0.3994464944649446
2022-12-06,Citilink,6.0,0.4022140221402214
2022-12-06,Garuda Indonesia,18.0,0.4132841328413284
2022-12-06,Citilink,5.0,0.4012915129151291
2022-12-06,Citilink,7.0,0.4031365313653136
2022-12-06,Batik Air,11.0,0.4068265682656826
2022-12-06,Batik Air,3.0,0.3994464944649446
2022-12-07,Citilink,94.0,0.4833948339483395
2022-12-07,Lion Air,2.0,0.3985239852398524
2022-12-07,,56.0,0.4483394833948339
2022-12-07,Batik Air,62.0,0.4538745387453874
2022-12-07,,13.0,0.4086715867158672
2022-12-07,Batik Air,18.0,0.4132841328413284
2022-12-07,My Indo Airlines,159.0,0.5433579335793358
2022-12-07,Citilink,29.0,0.4234317343173431
2022-12-07,Batik Air,13.0,0.4086715867158672
2022-12-07,Lion Air,14.0,0.4095940959409594
2022-12-07,Batik Air,14.0,0.4095940959409594
2022-12-07,Citilink,16.0,0.4114391143911439
2022-12-07,Batik Air,79.0,0.4695571955719557
2022-12-07,Sriwijaya Air,80.0,0.470479704797048
2022-12-07,Citilink,2.0,0.3985239852398524
2022-12-07,Wings Air,122.0,0.5092250922509225
2022-12-07,My Indo Airlines,2.0,0.3985239852398524
2022-12-07,Batik Air,7.0,0.4031365313653136
2022-12-07,Lion Air,3.0,0.3994464944649446
2022-12-07,Wings Air,25.0,0.4197416974169741
2022-12-07,Garuda Indonesia,7.0,0.4031365313653136
2022-12-07,Garuda Indonesia,9.0,0.4049815498154981
2022-12-08,Citilink,128.0,0.514760147601476
2022-12-08,Lion Air,65.0,0.4566420664206642
2022-12-08,Garuda Indonesia,31.0,0.4252767527675277
2022-12-08,,10.0,0.4059040590405904
2022-12-08,Batik Air,16.0,0.4114391143911439
2022-12-08,,7.0,0.4031365313653136
2022-12-08,My Indo Airlines,23.0,0.4178966789667896
2022-12-08,Batik Air,33.0,0.4271217712177121
2022-12-08,Citilink,43.0,0.4363468634686346
2022-12-08,Batik Air,13.0,0.4086715867158672
2022-12-08,Wings Air,32.0,0.4261992619926199
2022-12-08,Batik Air,12.0,0.4077490774907749
2022-12-08,Batik Air,11.0,0.4068265682656826
2022-12-08,Lion Air,15.0,0.4105166051660516
2022-12-08,Wings Air,8.0,0.4040590405904059
2022-12-08,Citilink,20.0,0.4151291512915129
2022-12-08,NamAir,9.0,0.4049815498154981
2022-12-08,Citilink,15.0,0.4105166051660516
2022-12-09,Wings Air,16.0,0.4114391143911439
2022-12-09,Lion Air,9.0,0.4049815498154981
2022-12-09,Batik Air,7.0,0.4031365313653136
2022-12-09,Batik Air,5.0,0.4012915129151291
2022-12-09,Citilink,5.0,0.4012915129151291
2022-12-09,Garuda Indonesia,1.0,0.3976014760147601
2022-12-09,,56.0,0.4483394833948339
2022-12-09,Citilink,14.0,0.4095940959409594
2022-12-09,Batik Air,27.0,0.4215867158671587
2022-12-09,Lion Air,2.0,0.3985239852398524
2022-12-09,Batik Air,8.0,0.4040590405904059
2022-12-09,Citilink,96.0,0.4852398523985239
2022-12-09,Sriwijaya Air,113.0,0.5009225092250923
2022-12-09,Lion Air,13.0,0.4086715867158672
2022-12-09,Garuda Indonesia,68.0,0.4594095940959409
2022-12-09,,15.0,0.4105166051660516
2022-12-09,Batik Air,29.0,0.4234317343173431
2022-12-09,My Indo Airlines,6.0,0.4022140221402214
2022-12-09,,5.0,0.4012915129151291
2022-12-09,Citilink,26.0,0.4206642066420664
2022-12-09,Batik Air,48.0,0.4409594095940959
2022-12-10,Citilink,23.0,0.4178966789667896
2022-12-10,,28.0,0.4225092250922509
2022-12-10,Batik Air,40.0,0.4335793357933579
2022-12-10,,28.0,0.4225092250922509
2022-12-10,Lion Air,14.0,0.4095940959409594
2022-12-10,Batik Air,25.0,0.4197416974169741
2022-12-10,Batik Air,3.0,0.3994464944649446
2022-12-10,Wings Air,1.0,0.3976014760147601
2022-12-10,Lion Air,5.0,0.4012915129151291
2022-12-10,Batik Air,27.0,0.4215867158671587
2022-12-10,Garuda Indonesia,2.0,0.3985239852398524
2022-12-10,Lion Air,1.0,0.3976014760147601
2022-12-10,Batik Air,7.0,0.4031365313653136
2022-12-10,Garuda Indonesia,4.0,0.4003690036900369
2022-12-10,Citilink,26.0,0.4206642066420664
2022-12-10,Lion Air,42.0,0.4354243542435424
2022-12-10,Batik Air,7.0,0.4031365313653136
2022-12-11,Batik Air,27.0,0.4215867158671587
2022-12-11,Lion Air,96.0,0.4852398523985239
2022-12-11,Garuda Indonesia,32.0,0.4261992619926199
2022-12-11,Lion Air,1.0,0.3976014760147601
2022-12-11,,26.0,0.4206642066420664
2022-12-11,Batik Air,8.0,0.4040590405904059
